search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,unit_count,product_name_clean,standard_category,price_local_numeric,scrape_date,product_detail_text,price_text,price_gyd,image_url,source_url,weight_source_text,price_per_kg_gyd,page,brand_original,brand_group,sku_text_key,weight_bucket,unit_bucket,match_key,barcode_raw,barcode_12,barcode_harmonized,product_name_harmonized,commercial_family_key,sku_family_key,family_key,commercial_category,commercial_overlap,sku_overlap,regional_overlap,competitive_index,price_positioning
whole wheat bread,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Pepperidge Farm,Pepperidge Farm | PEPPERIDGE FARM WHOLE GRAIN 100% WHOLE WHEAT BREAD | 24 oz,,,15.89,8.87709497206704,,0.680388,,13.047106903806416,Premium,,https://shop.superfoodaruba.com/shop#!/?q=whole+wheat+bread,,,Whole Grain 100% Whole Wheat Bread,Bakery,15.89,2026-06-07 08:54:18,,,,,https://shop.superfoodaruba.com/shop#!/?q=whole+wheat+bread,,,1.0,Pepperidge Farm,Campbell's,pepperidge farm_pepperidge farm pepperidge farm whole grain 100 whole wheat bread 24,0.68,single,pepperidge farm_pepperidge farm pepperidge farm whole grain 100 whole wheat bread 24_0.68,,,,100_grain_wheat_whole,100_grain_wheat_whole,pepperidge farm_100_grain_wheat_whole,100_grain_wheat_whole,WHOLE_WHEAT_BREAD,1,1,1,1.5251423922520304,Premium
whole wheat bread,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | TOUFAYAN BAGELS VEGAN WHOLE WHEAT | 24 oz,,,15.89,8.87709497206704,,0.680388,,13.047106903806416,Mass,,https://shop.superfoodaruba.com/shop#!/?q=whole+wheat+bread,,,Bagels Vegan Whole Wheat,Bakery,15.89,2026-06-07 08:54:18,,,,,https://shop.superfoodaruba.com/shop#!/?q=whole+wheat+bread,,,1.0,Toufayan,Toufayan,toufayan_toufayan toufayan bagels vegan whole wheat 24,0.68,single,toufayan_toufayan toufayan bagels vegan whole wheat 24_0.68,,,,toufayan_bagels,toufayan_bagels,toufayan_toufayan_bagels,toufayan_bagels,BAGELS,2,2,2,1.5251423922520304,Premium
whole wheat bread,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | 6 pc Toufayan Hearth Baked Whole Wheat Pita 6 ea,,,6.89,3.849162011173184,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=whole+wheat+bread,,,6 Pc Hearth Baked Whole Wheat Pita,Bakery,6.89,2026-06-07 08:54:18,,,,,https://shop.superfoodaruba.com/shop#!/?q=whole+wheat+bread,,,1.0,Toufayan,Toufayan,toufayan_toufayan 6 pc toufayan hearth baked whole wheat pita 6 ea,unknown,single,toufayan_toufayan 6 pc toufayan hearth baked whole wheat pita 6 ea_unknown,,,,baked_hearth_pita_wheat_whole,baked_hearth_pita_wheat_whole,toufayan_baked_hearth_pita_wheat_whole,baked_hearth_pita_wheat_whole,PITA_FLATBREAD,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | 6 pc TOUFAYAN VEGAN EVERYTHING BAGELS 6PC,,,6.89,3.849162011173184,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,6 Pc Vegan Everything Bagels 6Pc,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Toufayan,Toufayan,toufayan_toufayan 6 pc toufayan vegan everything bagels 6pc,unknown,single,toufayan_toufayan 6 pc toufayan vegan everything bagels 6pc_unknown,,,,6pc_bagels_everything_vegan,6pc_bagels_everything_vegan,toufayan_6pc_bagels_everything_vegan,6pc_bagels_everything_vegan,BAGELS,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,LU,LU | Tf Blueberry Bagel | 567 g,,,6.89,3.849162011173184,,0.567,,6.788645522351295,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Tf Blueberry Bagel,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,LU,LU,lu_lu tf blueberry bagel 567,0.57,single,lu_lu tf blueberry bagel 567_0.57,,,,bagel_blueberry,bagel_blueberry,lu_bagel_blueberry,bagel_blueberry,BAGELS,1,1,1,0.7935591505799092,Value
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | TOUFAYAN BAGELS VEGAN WHOLE WHEAT | 20 oz,,,6.89,3.849162011173184,,0.56699,,6.788765253660883,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Bagels Vegan Whole Wheat,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Toufayan,Toufayan,toufayan_toufayan toufayan bagels vegan whole wheat 20,0.57,single,toufayan_toufayan toufayan bagels vegan whole wheat 20_0.57,,,,toufayan_bagels,toufayan_bagels,toufayan_toufayan_bagels,toufayan_bagels,BAGELS,2,2,2,0.793573146578967,Value
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | 6 pc TOUFAYAN VEGAN MINI BAGELS CINNAMON RAISIN,,,6.89,3.849162011173184,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,6 Pc Vegan Mini Bagels Cinnamon Raisin,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Toufayan,Toufayan,toufayan_toufayan 6 pc toufayan vegan mini bagels cinnamon raisin,unknown,single,toufayan_toufayan 6 pc toufayan vegan mini bagels cinnamon raisin_unknown,,,,bagels_cinnamon_raisin_vegan,bagels_cinnamon_raisin_vegan,toufayan_bagels_cinnamon_raisin_vegan,bagels_cinnamon_raisin_vegan,BAGELS,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Bagel Bites,Bagel Bites | Bagel Bites Three Cheese Pizza Snacks 9 ea | 510 g,,,6.89,3.849162011173184,,0.51,,7.547376492496439,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Three Cheese Pizza Snacks,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Bagel Bites,Bagel Bites,bagel bites_bagel bites bagel bites three cheese pizza snacks 9 ea 510,0.51,single,bagel bites_bagel bites bagel bites three cheese pizza snacks 9 ea 510_0.51,,,,cheese_pizza_snacks_three,cheese_pizza_snacks_three,bagel bites_cheese_pizza_snacks_three,cheese_pizza_snacks_three,BAGELS,1,1,1,0.8822510556447225,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Bagel Bites,Bagel Bites | BAGEL BITES CHEESE & PEPPERONI PIZZA SNACKS | 7 oz,,,7.49,4.184357541899441,,0.1984465,,21.085569873489536,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Cheese & Pepperoni Pizza Snacks,Bakery,7.49,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Bagel Bites,Bagel Bites,bagel bites_bagel bites bagel bites cheese pepperoni pizza snacks 7,0.2,single,bagel bites_bagel bites bagel bites cheese pepperoni pizza snacks 7_0.2,,,,cheese_pepperoni_pizza_snacks,cheese_pepperoni_pizza_snacks,bagel bites_cheese_pepperoni_pizza_snacks,cheese_pepperoni_pizza_snacks,BAGELS,1,1,1,2.464799032915805,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Bagel Bites,Bagel Bites | 7z BAGEL BITES CHEESE & PEPPERONI PIZZA SNACKS,,,7.49,4.184357541899441,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,7Z Cheese & Pepperoni Pizza Snacks,Bakery,7.49,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Bagel Bites,Bagel Bites,bagel bites_bagel bites 7z bagel bites cheese pepperoni pizza snacks,unknown,single,bagel bites_bagel bites 7z bagel bites cheese pepperoni pizza snacks_unknown,,,,cheese_pepperoni_pizza_snacks,cheese_pepperoni_pizza_snacks,bagel bites_cheese_pepperoni_pizza_snacks,cheese_pepperoni_pizza_snacks,BAGELS,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Bagel Bites,Bagel Bites | 18 ct Bagel Bites Three Cheese Pizza Snacks Party Size 40 ea,,,15.95,8.910614525139664,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,18.0,Three Cheese Pizza Snacks Party Size,Bakery,15.95,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Bagel Bites,Bagel Bites,bagel bites_bagel bites 18 bagel bites three cheese pizza snacks party size 40 ea,unknown,multipack,bagel bites_bagel bites 18 bagel bites three cheese pizza snacks party size 40 ea_unknown,,,,cheese_party_pizza_size_snacks,cheese_party_pizza_size_snacks,bagel bites_cheese_party_pizza_size_snacks,cheese_party_pizza_size_snacks,BAGELS,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | 40 ea TOUFAYAN CINNAMON RAISIN BAGELS,,,28.95,16.1731843575419,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Cinnamon Raisin Bagels,Bakery,28.95,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Toufayan,Toufayan,toufayan_toufayan 40 ea toufayan cinnamon raisin bagels,unknown,single,toufayan_toufayan 40 ea toufayan cinnamon raisin bagels_unknown,,,,bagels_cinnamon_raisin,bagels_cinnamon_raisin,toufayan_bagels_cinnamon_raisin,bagels_cinnamon_raisin,BAGELS,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Badia,Badia | 6 pc BADIA EVERYTHING BAGEL,,,6.89,3.849162011173184,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,6 Pc Everything Bagel,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Badia,Badia,badia_badia 6 pc badia everything bagel,unknown,single,badia_badia 6 pc badia everything bagel_unknown,,,,bagel_everything,bagel_everything,badia_bagel_everything,bagel_everything,BAGELS,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Badia,Badia | Badia Everything Bagels | 2.8 oz,,,4.19,2.3407821229050283,,0.0793786,,29.48883103134886,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Everything Bagels,Bakery,4.19,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Badia,Badia,badia_badia badia everything bagels 2 8,0.08,single,badia_badia badia everything bagels 2 8_0.08,,,,bagels_everything,bagels_everything,badia_bagels_everything,bagels_everything,BAGELS,1,1,1,3.44709878101376,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Roomboter,Roomboter | ROOMBOTER CROISSANT | 5.5 oz,,,6.29,3.5139664804469275,,0.1559222499999999,,22.53665836945611,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Croissant,Bakery,6.29,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Roomboter,Roomboter,roomboter_roomboter roomboter croissant 5 5,0.16,single,roomboter_roomboter roomboter croissant 5 5_0.16,,,,croissant,croissant,roomboter_croissant,croissant,SWEET_BAKERY,3,1,3,2.6344241150451,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Lewis Bake Shop,"Lewis Bake Shop | 2 pc Lewis Bake Shop White Hot Dog Buns, , 8 Count | 15 oz",,,2.5,1.3966480446927374,,0.4252424999999999,,3.2843566781136353,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,8.0,2 Pc White Hot Dog Buns,Bakery,2.5,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Lewis Bake Shop,Lewis Bake Shop,lewis bake shop_lewis bake shop 2 pc lewis bake shop white hot dog buns 8 count 15,0.43,smallpack,lewis bake shop_lewis bake shop 2 pc lewis bake shop white hot dog buns 8 count 15_0.43,,,,hotdog_buns,hotdog_buns,lewis bake shop_hotdog_buns,hotdog_buns,HOTDOG_BUNS,3,1,3,0.3839250830086924,Value
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Pepperidge Farm,"Pepperidge Farm | PEPPERIDGE FARM BAKERY CLASSICS HOT DOG BUNS, SIDE SLICED | 15 oz",,,6.95,3.88268156424581,,0.4252424999999999,,9.130511565155906,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Bakery Classics Hot Dog Buns Side Sliced,Bakery,6.95,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Pepperidge Farm,Campbell's,pepperidge farm_pepperidge farm pepperidge farm bakery classics hot dog buns side sliced 15,0.43,single,pepperidge farm_pepperidge farm pepperidge farm bakery classics hot dog buns side sliced 15_0.43,,,,hotdog_buns,hotdog_buns,pepperidge farm_hotdog_buns,hotdog_buns,HOTDOG_BUNS,3,1,3,1.0673117307641649,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Toufayan,Toufayan | TOUFAYAN MINI BAGELPLAIN | 14 oz,,,10.89,6.083798882681564,,0.396893,,15.328561810567493,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Mini Bagelplain,Bakery,10.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Toufayan,Toufayan,toufayan_toufayan toufayan mini bagelplain 14,0.4,single,toufayan_toufayan toufayan mini bagelplain 14_0.4,,,,bagelplain,bagelplain,toufayan_bagelplain,bagelplain,BAGELS,1,1,1,1.7918332088419968,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,La Dulcerita,La Dulcerita | 18z LA DULCERITA ASSORTED MUFFIN,,,6.89,3.849162011173184,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,18Z Assorted Muffin,Bakery,6.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,La Dulcerita,La Dulcerita,la dulcerita_la dulcerita 18z la dulcerita assorted muffin,unknown,single,la dulcerita_la dulcerita 18z la dulcerita assorted muffin_unknown,,,,18z_assorted_muffin,18z_assorted_muffin,la dulcerita_18z_assorted_muffin,18z_assorted_muffin,SWEET_BAKERY,1,1,1,,Market
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,La Dulcerita,La Dulcerita | LA DULCERITA BLUEBERRY MUFFINS | 24 oz,,,12.98,7.251396648044693,,0.680388,,10.657737420478746,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Blueberry Muffins,Bakery,12.98,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,La Dulcerita,La Dulcerita,la dulcerita_la dulcerita la dulcerita blueberry muffins 24,0.68,single,la dulcerita_la dulcerita la dulcerita blueberry muffins 24_0.68,,,,blueberry_muffins,blueberry_muffins,la dulcerita_blueberry_muffins,blueberry_muffins,SWEET_BAKERY,1,1,1,1.2458368943632068,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Jumbo,Jumbo | JUMBO SUPERCROISSANTDEEG | 24 oz,,,12.98,7.251396648044693,,0.680388,,10.657737420478746,Value,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Supercroissantdeeg,Bakery,12.98,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Jumbo,Jumbo,jumbo_jumbo jumbo supercroissantdeeg 24,0.68,single,jumbo_jumbo jumbo supercroissantdeeg 24_0.68,,,,supercroissantdeeg,supercroissantdeeg,jumbo_supercroissantdeeg,supercroissantdeeg,SWEET_BAKERY,1,1,1,1.2458368943632068,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Pepperidge Farm,"Pepperidge Farm | PEPPERIDGE FARM BREAD, JEWISH RYE, SEEDED | 340 g",,,8.95,4.999999999999999,,0.34,,14.705882352941172,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Bread Jewish Rye Seeded,Bakery,8.95,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Pepperidge Farm,Campbell's,pepperidge farm_pepperidge farm pepperidge farm bread jewish rye seeded 340,0.34,single,pepperidge farm_pepperidge farm pepperidge farm bread jewish rye seeded 340_0.34,,,,jewish_rye_seeded,jewish_rye_seeded,pepperidge farm_jewish_rye_seeded,jewish_rye_seeded,OTHER,1,1,1,1.7190450539957036,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Schar,"Schar | SCHAR HAMBURGER BUNS, GLUTEN FREE | 16 oz",810757010029,12,10.89,6.083798882681564,,0.453592,,13.412491584246556,Premium,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Hamburger Buns Gluten Free,Bakery,10.89,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Schar,Schar,schar_schar schar hamburger buns 16,0.45,single,schar_schar schar hamburger buns 16_0.45,810757010029,810757010029,810757010029,hamburger_buns,hamburger_buns,schar_hamburger_buns,hamburger_buns,HAMBURGER_BUNS,2,1,2,1.5678540577367472,Premium
bagel,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Pepperidge Farm,"Pepperidge Farm | PEPPERIDGE FARM BREAD, PUMPERNICKEL, DARK PUMP | 8 oz",,,9.59,5.35754189944134,,0.226796,,23.62273540733232,Mass,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,Bread Pumpernickel Dark Pump,Bakery,9.59,2026-06-07 08:54:47,,,,,https://shop.superfoodaruba.com/shop#!/?q=bagel,,,1.0,Pepperidge Farm,Campbell's,pepperidge farm_pepperidge farm pepperidge farm bread pumpernickel dark pump 8,0.23,single,pepperidge farm_pepperidge farm pepperidge farm bread pumpernickel dark pump 8_0.23,,,,dark_pump_pumpernickel,dark_pump_pumpernickel,pepperidge farm_dark_pump_pumpernickel,dark_pump_pumpernickel,OTHER,1,1,1,2.76138115954002,Premium
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Unknown,6 pc WITTE PUNTJES / WHITE BUNS,,,5.0,2.793296089385475,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,6 Pc Witte Puntjes White Buns,Bakery,5.0,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,Unknown,Unknown,unknown_6 pc witte puntjes white buns,unknown,single,unknown_6 pc witte puntjes white buns_unknown,,,,buns_puntjes_white_witte,buns_puntjes_white_witte,unknown_buns_puntjes_white_witte,buns_puntjes_white_witte,OTHER,1,1,1,,Market
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Unknown,6 stuks BUNS BRUIN (Bright Bakery),,,3.06,1.7094972067039107,,,,,Mass,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,6 Stuks Buns Bruin Bright Bakery,Bakery,3.06,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,Unknown,Unknown,unknown_6 stuks buns bruin bright bakery,unknown,single,unknown_6 stuks buns bruin bright bakery_unknown,,,,bakery_bright_bruin_buns_stuks,bakery_bright_bruin_buns_stuks,unknown_bakery_bright_bruin_buns_stuks,bakery_bright_bruin_buns_stuks,OTHER,1,1,1,,Market
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Lewis Bake Shop,"Lewis Bake Shop | 6 pc Lewis Bake Shop White Hot Dog Buns, , 8 Count | 15 oz",,,5.4,3.016759776536313,,0.4252424999999999,,7.0942104247254525,Mass,,https://shop.superfoodaruba.com/shop#!/?q=buns,,8.0,6 Pc White Hot Dog Buns,Bakery,5.4,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,Lewis Bake Shop,Lewis Bake Shop,lewis bake shop_lewis bake shop 6 pc lewis bake shop white hot dog buns 8 count 15,0.43,smallpack,lewis bake shop_lewis bake shop 6 pc lewis bake shop white hot dog buns 8 count 15_0.43,,,,hotdog_buns,hotdog_buns,lewis bake shop_hotdog_buns,hotdog_buns,HOTDOG_BUNS,3,1,3,0.8292781792987756,Market
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Pepperidge Farm,"Pepperidge Farm | PEPPERIDGE FARM BAKERY CLASSICS BUNS, WHITE SLIDER | 14 oz",,,14.49,8.094972067039107,,0.396893,,20.395854971085676,Mass,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,Bakery Classics Buns White Slider,Bakery,14.49,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,Pepperidge Farm,Campbell's,pepperidge farm_pepperidge farm pepperidge farm bakery classics buns white slider 14,0.4,single,pepperidge farm_pepperidge farm pepperidge farm bakery classics buns white slider 14_0.4,,,,bakery_buns_classics_slider_white,bakery_buns_classics_slider_white,pepperidge farm_bakery_buns_classics_slider_white,bakery_buns_classics_slider_white,OTHER,1,1,1,2.3841747654839796,Premium
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,Schar,"Schar | 12 ct SCHAR HAMBURGER BUNS, GLUTEN FREE",810757010029,12,15.49,8.653631284916202,,,,,Premium,,https://shop.superfoodaruba.com/shop#!/?q=buns,,12.0,Hamburger Buns Gluten Free,Bakery,15.49,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,Schar,Schar,schar_schar 12 schar hamburger buns,unknown,multipack,schar_schar 12 schar hamburger buns_unknown,810757010029,810757010029,810757010029,hamburger_buns,hamburger_buns,schar_hamburger_buns,hamburger_buns,HAMBURGER_BUNS,2,1,2,,Market
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,LU,LU | UDI'S GLUTEN FREE CLASSIC HAMBURGER BUNS | 10.6 oz,698997809135,12,15.89,8.87709497206704,,0.3005047,,29.540619404844715,Premium,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,Udi'S Gluten Free Classic Hamburger Buns,Bakery,15.89,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,LU,LU,lu_lu udi s classic hamburger buns 10 6,0.3,single,lu_lu udi s classic hamburger buns 10 6_0.3,698997809135,698997809135,698997809135,hamburger_buns,hamburger_buns,lu_hamburger_buns,hamburger_buns,HAMBURGER_BUNS,2,1,2,3.4531525862310124,Premium
buns,Aruba,AWG,Bakery,Bakery,Super Food Aruba,LU,"LU | Udi's Gluten Free Classic Hot Dog Buns, Frozen, . 6 Count | 10.4oz",698997809326,12,13.95,7.793296089385474,,0.2948348,,26.432755188279923,Premium,,https://shop.superfoodaruba.com/shop#!/?q=buns,,6.0,Udi'S Gluten Free Classic Hot Dog Buns Frozen .,Bakery,13.95,2026-06-07 08:55:44,,,,,https://shop.superfoodaruba.com/shop#!/?q=buns,,,1.0,LU,LU,lu_lu udi s classic hot dog buns frozen 6 count 10 4oz,0.29,smallpack,lu_lu udi s classic hot dog buns frozen 6 count 10 4oz_0.29,698997809326,698997809326,698997809326,hotdog_buns,hotdog_buns,lu_hotdog_buns,hotdog_buns,HOTDOG_BUNS,3,1,3,3.0898586007526485,Premium
