search_term,country,currency,category,source_category,retailer,brand,product_name,barcode,barcode_length,price_local,price_usd,presentation,weight_kg,price_per_100g_local,price_per_kg_usd,segment,type,product_url,retailer_url,product_name_clean,standard_category,price_local_numeric,scrape_date,price_text,price_gyd,image_url,source_url,price_per_kg_gyd,page,brand_original,barcode_harmonized,sku_text_key,weight_bucket,match_key,family_key,family_overlap,regional_overlap,commercial_overlap,competitive_index,price_positioning
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Mars,Mars Munch Peanut Bar,,,,1.9711538461538465,,,,,Mass,,https://www.shopmassystoresgy.com/product/mars-munch-peanut-bar/,,Mars Munch Peanut Bar,Snacks,,2026-05-30 07:13:04,$ 410.00,410.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/MARS-MUNCH-PEANUT-BAR-40.3-G-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,mars_mars munch peanut bar,unknown,mars_mars munch peanut bar_unknown,mars_mars_munch_peanut,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Flourish,Flourish Products Unsalted Pumpkin Seeds,,,,7.019230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/flourish-products-unsalted-pumpkin-seeds/,,Flourish Products Unsalted Pumpkin Seeds,Snacks,,2026-05-30 07:13:04,"$ 1,460.00",1460.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Flourish-Products-Raw-Unsalted-Pumpkin-Seeds-150g-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,flourish_flourish products unsalted pumpkin seeds,unknown,flourish_flourish products unsalted pumpkin seeds_unknown,flourish_flourish_products_unsalted,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Charles,Charles Ping Pong Roasted Coated Peanuts,,,,0.9134615384615384,,,,,Mass,,https://www.shopmassystoresgy.com/product/charles-ping-pong-roasted-coated-peanuts/,,Charles Ping Pong Roasted Coated Peanuts,Snacks,,2026-05-30 07:13:04,$ 190.00,190.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,charles_charles ping pong roasted coated peanuts,unknown,charles_charles ping pong roasted coated peanuts_unknown,charles_charles_ping_pong,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Werther’S,Werther’S Original Classic Cream Candies,,,,1.3942307692307692,,,,,Mass,,https://www.shopmassystoresgy.com/product/werthers-original-classic-cream-candies-2/,,Werther’S Original Classic Cream Candies,Snacks,,2026-05-30 07:13:04,$ 290.00,290.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/WertherS-Original-Classic-Cream-Candies-1-170x185.jpeg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,werther s_werther s original classic cream candies,unknown,werther s_werther s original classic cream candies_unknown,werther s_werther_original_classic,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Holiday Foods Cheeze Stiks 200g,,,,2.0673076923076925,,0.2,,10.336538461538462,Mass,,https://www.shopmassystoresgy.com/product/cheeze-stiks/,,Foods Cheeze Stiks,Snacks,,2026-05-30 07:13:04,$ 430.00,430.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0009849303186-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,2150.0,,Holiday,,instorebakery_holiday foods cheeze stiks 200g,0.2,instorebakery_holiday foods cheeze stiks 200g_0.2,instorebakery_foods_cheeze_stiks,1,1,1,0.36598462458195663,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Biskitop,Biskitop Pineapple Bonbon Cream,899308393168,12,,1.6346153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/biskitop-pineapple-bonbon-cream/,,Biskitop Pineapple Bonbon Cream,Snacks,,2026-05-30 07:13:04,$ 340.00,340.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/BISKITOP-PINEAPPLE-BONBON-CREAM-210-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0899308393168,biskitop_biskitop pineapple bonbon cream,unknown,0899308393168,biskitop_biskitop_pineapple_bonbon,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Cashew Nuts Light Salt,,,,1.7788461538461535,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-cashew-nuts-light-salt/,,Cashew Nuts Light Salt,Snacks,,2026-05-30 07:13:04,$ 370.00,370.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-CASHEW-NUTS-LIGHT-SALT-50-G-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine cashew nuts light salt,unknown,sunshine snacks_sunshine cashew nuts light salt_unknown,sunshine snacks_cashew_nuts_light,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Cashew Nuts Light Salt,,,,1.1057692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-cashew-nuts-light-salt-2/,,Cashew Nuts Light Salt,Snacks,,2026-05-30 07:13:04,$ 230.00,230.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine cashew nuts light salt,unknown,sunshine snacks_sunshine cashew nuts light salt_unknown,sunshine snacks_cashew_nuts_light,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Sunshine Snacks,Sunshine Sun Mix Granola Crunch,,,,1.7307692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/sunshine-sun-mix-granola-crunch/,,Sun Mix Granola Crunch,Snacks,,2026-05-30 07:13:04,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/SUNSHINE-SUN-MIX-GRANOLA-CRUNCH-57-G-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Sunshine,,sunshine snacks_sunshine sun mix granola crunch,unknown,sunshine snacks_sunshine sun mix granola crunch_unknown,sunshine snacks_granola_crunch,1,1,1,,Market
snacks,Guyana,GYD,Cookies,Snacks,Massy Stores Guyana,Merba,Merba Cranberry Cookie,871050215301,12,,4.759615384615385,,,,,Mass,,https://www.shopmassystoresgy.com/product/merba-cranberry-cookie/,,Merba Cranberry Cookie,Cookies,,2026-05-30 07:13:04,$ 990.00,990.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Merba-Cranberry-Cookie-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0871050215301,merba_merba cranberry cookie,unknown,0871050215301,merba_merba_cranberry_cookie,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Mars,Mars M&M Milk Chocolate Fun Size Pack,,,,9.615384615384617,,,,,Mass,,https://www.shopmassystoresgy.com/product/mars-mm-milk-chocolate-fun-size-pack/,,Mars M&M Milk Chocolate Fun Size Pack,Snacks,,2026-05-30 07:13:04,"$ 2,000.00",2000.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/MARS-MM-MILK-CHOCOLATE-FUN-SIZE-PACK-29-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,mars_mars m m milk chocolate fun size,unknown,mars_mars m m milk chocolate fun size_unknown,mars_mars_milk_chocolate,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Nerds,Nerds Watermelon Cherry,,,,2.644230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/nerds-watermelon-cherry/,,Nerds Watermelon Cherry,Snacks,,2026-05-30 07:13:04,$ 550.00,550.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Nerds-Watermelon-Cherry-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,nerds_nerds watermelon cherry,unknown,nerds_nerds watermelon cherry_unknown,nerds_nerds_watermelon_cherry,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Flourish,Flourish Products Ground Flaxseed,,,,8.365384615384615,,,,,Mass,,https://www.shopmassystoresgy.com/product/flourish-products-ground-flaxseed/,,Flourish Products Ground Flaxseed,Snacks,,2026-05-30 07:13:04,"$ 1,740.00",1740.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Flourish-Products-Ground-Flaxseed-300g-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,flourish_flourish products ground flaxseed,unknown,flourish_flourish products ground flaxseed_unknown,flourish_flourish_products_ground,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Werther’S,Werther’S Original Edair,401440091259,12,,4.759615384615385,,,,,Mass,,https://www.shopmassystoresgy.com/product/werthers-original-edair/,,Werther’S Original Edair,Snacks,,2026-05-30 07:13:04,$ 990.00,990.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/WertherS-Original-Edair-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0401440091259,werther s_werther s original edair,unknown,0401440091259,werther s_werther_original_edair,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kidsmania,Candy Sucker Punch Candy,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/candy-sucker-punch-candy/,,Candy Sucker Punch Candy,Snacks,,2026-05-30 07:13:04,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Candy-Sucker-Punch-Candy-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,kidsmania_candy sucker punch candy,unknown,kidsmania_candy sucker punch candy_unknown,kidsmania_candy_sucker_punch,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kidsmania,Candy Grab Pop,,,,2.8846153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/candy-grab-pop/,,Candy Grab Pop,Snacks,,2026-05-30 07:13:04,$ 600.00,600.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/grab-pop-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,kidsmania_candy grab pop,unknown,kidsmania_candy grab pop_unknown,kidsmania_candy_grab,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Holiday Exotica Natural Cashew Nut,,,,1.7788461538461535,,,,,Premium,,https://www.shopmassystoresgy.com/product/holiday-exotica-natural-cashew-nut/,,Exotica Natural Cashew Nut,Snacks,,2026-05-30 07:13:04,$ 370.00,370.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/HOLIDAY-EXOTICA-NATURAL-CASHEW-NUT-55-G-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Holiday,,instorebakery_holiday exotica natural cashew nut,unknown,instorebakery_holiday exotica natural cashew nut_unknown,instorebakery_exotica_natural_cashew,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Holiday Raisin & Nut,,,,0.4326923076923077,,,,,Mass,,https://www.shopmassystoresgy.com/product/holiday-raisin-nut/,,Raisin & Nut,Snacks,,2026-05-30 07:13:04,$ 90.00,90.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/HOLIDAY-RAISIN-NUT-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Holiday,,instorebakery_holiday raisin nut,unknown,instorebakery_holiday raisin nut_unknown,instorebakery_raisin,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Wibisco,Wibisco Tea Time Vanilla,,,,0.4086538461538461,,,,,Mass,,https://www.shopmassystoresgy.com/product/wibisco-tea-time-vanilla/,,Wibisco Tea Time Vanilla,Snacks,,2026-05-30 07:13:04,$ 85.00,85.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/WIBISCO-TEA-TIME-VANILLA-40-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,,wibisco_wibisco tea time vanilla,unknown,wibisco_wibisco tea time vanilla_unknown,wibisco_wibisco_time_vanilla,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyder’S,Snyder’s Pretzel Pieces Cheddar Cheese 340.2g,,,,5.961538461538462,,0.3402,,17.523628634739744,Mass,,https://www.shopmassystoresgy.com/product/snyders-pretzel-pieces-cheddar-cheese-3/,,Snyder’S Pretzel Pieces Cheddar Cheese,Snacks,,2026-05-30 07:13:04,"$ 1,240.00",1240.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0007797508821-170x185.webp,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,3644.914756025867,,Other,,snyder s_snyder s pretzel pieces cheddar cheese 340 2g,0.34,snyder s_snyder s pretzel pieces cheddar cheese 340 2g_0.34,snyder s_snyder_pretzel_pieces,1,1,1,0.6204570970313306,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Werther’S,Werther’S Original Classic Cream Candie,401440090088,12,,5.096153846153846,,,,,Mass,,https://www.shopmassystoresgy.com/product/werthers-original-classic-cream-candie/,,Werther’S Original Classic Cream Candie,Snacks,,2026-05-30 07:13:04,"$ 1,060.00",1060.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/WERTHERS-ORIGINAL-CLASSIC-CREAM-CANDIE-170x185.avif,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0401440090088,werther s_werther s original classic cream candie,unknown,0401440090088,werther s_werther_original_classic,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Nestle,Nestle Kit Kat Chocolate Dark 41.5g,761303551010,12,,1.7307692307692308,,0.0415,,41.705282669138086,Mass,,https://www.shopmassystoresgy.com/product/kit-kat-chocolate-dark/,,Nestle Kit Kat Chocolate Dark,Snacks,,2026-05-30 07:13:04,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/02/0761303551010-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,8674.698795180722,,Nestlé,0761303551010,nestle_nestle kit kat chocolate dark 41 5g,0.04,0761303551010,nestle_nestle_chocolate_dark,1,1,1,1.476654131123613,Premium
snacks,Guyana,GYD,Cookies,Snacks,Massy Stores Guyana,Nabisco,Nabisco Oreo Original Batman Cookie,762220151797,12,,4.519230769230769,,,,,Mass,,https://www.shopmassystoresgy.com/product/nabisco-oreo-original-batman-cookie/,,Nabisco Original Batman Cookie,Cookies,,2026-05-30 07:13:04,$ 940.00,940.0,,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Oreo,0762220151797,nabisco_nabisco oreo original batman cookie,unknown,0762220151797,nabisco_nabisco_original_batman,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,"Holiday Cheeze Stiks, 40g",,,,0.625,,0.04,,15.625,Mass,,https://www.shopmassystoresgy.com/product/cheeze-stiks-2/,,Cheeze Stiks,Snacks,,2026-05-30 07:13:04,$ 130.00,130.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/04/0009849303189-1-170x185.png,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,3250.0,,Holiday,,instorebakery_holiday cheeze stiks 40g,0.04,instorebakery_holiday cheeze stiks 40g_0.04,instorebakery_cheeze_stiks,1,1,1,0.5532325720424925,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Kiss,Kiss Goodie Vanilla 30 gr,,,,0.5048076923076923,,0.03,,16.826923076923077,Mass,,https://www.shopmassystoresgy.com/product/goodie-vanilla/,,Goodie Vanilla,Snacks,,2026-05-30 07:13:04,$ 105.00,105.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0009848301116-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,3500.0,,Kiss,,kiss_kiss goodie vanilla 30 gr,0.03,kiss_kiss goodie vanilla 30 gr_0.03,kiss_goodie_vanilla,1,1,1,0.5957889237380689,Value
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Biskitop,Biskitop Rose Lemon Cream,899308393128,12,,1.5865384615384617,,,,,Mass,,https://www.shopmassystoresgy.com/product/biskitop-rose-lemon-cream/,,Biskitop Rose Lemon Cream,Snacks,,2026-05-30 07:13:04,$ 330.00,330.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Biskitop-Rose-Lemon-Cream-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0899308393128,biskitop_biskitop rose lemon cream,unknown,0899308393128,biskitop_biskitop_rose_lemon,1,1,1,,Market
snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Colombina,Colombina Splot Round Gum,770201113078,12,,4.423076923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/colombina-splot-round-gum/,,Colombina Splot Round Gum,Snacks,,2026-05-30 07:13:04,$ 920.00,920.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Colombina-Splot-Round-Gum-170x185.jpg,https://www.shopmassystoresgy.com/?s=snacks&post_type=product&dgwt_wcas=1,,,Other,0770201113078,colombina_colombina splot round gum,unknown,0770201113078,colombina_colombina_splot_round,1,1,1,,Market
pretzels,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyder’S,Snyder’s Pretzels Mini 1.5 oz,,,,1.5384615384615383,,0.04252425,,36.178452023528656,Mass,,https://www.shopmassystoresgy.com/product/pretzels-mini/,,Snyder’S Pretzels Mini,Snacks,,2026-05-30 07:13:46,$ 320.00,320.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0007797502217-170x185.jpg,https://www.shopmassystoresgy.com/?s=pretzels&post_type=product&dgwt_wcas=1,7525.11802089396,,Other,,snyder s_snyder s pretzels mini 1 5,0.04,snyder s_snyder s pretzels mini 1 5_0.04,snyder s_snyder_pretzels_mini,1,1,1,1.2809662761915313,Premium
pretzels,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyder’S,Snyder’s Pretzel Pieces Jalapeno 340.2g,,,,5.961538461538462,,0.3402,,17.523628634739744,Mass,,https://www.shopmassystoresgy.com/product/snyders-pretzel-pieces-jalapeno-2/,,Snyder’S Pretzel Pieces Jalapeno,Snacks,,2026-05-30 07:13:46,"$ 1,240.00",1240.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0007797508823-170x185.webp,https://www.shopmassystoresgy.com/?s=pretzels&post_type=product&dgwt_wcas=1,3644.914756025867,,Other,,snyder s_snyder s pretzel pieces jalapeno 340 2g,0.34,snyder s_snyder s pretzel pieces jalapeno 340 2g_0.34,snyder s_snyder_pretzel_pieces,1,1,1,0.6204570970313306,Value
pretzels,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyders,Snyders Pretzel Pieces Hot Buffalo Wing,,,,5.480769230769231,,,,,Mass,,https://www.shopmassystoresgy.com/product/snyders-pretzel-pieces-hot-buffalo-wing/,,Snyders Pretzel Pieces Hot Buffalo Wing,Snacks,,2026-05-30 07:13:46,"$ 1,140.00",1140.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Snyders-Pretzel-Pieces-Hot-Buffalo-Wing-170x185.jpeg,https://www.shopmassystoresgy.com/?s=pretzels&post_type=product&dgwt_wcas=1,,,Other,,snyders_snyders pretzel pieces hot buffalo wing,unknown,snyders_snyders pretzel pieces hot buffalo wing_unknown,snyders_snyders_pretzel_pieces,1,1,1,,Market
pretzels,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Snyder’S,Snyder’s Pretzel Pieces Honey Mustard & Onion 340.2g,,,,5.480769230769231,,0.3402,,16.110432777099444,Mass,,https://www.shopmassystoresgy.com/product/snyders-pretzel-pieces-honey-mustard-2/,,Snyder’S Pretzel Pieces Honey Mustard & Onion,Snacks,,2026-05-30 07:13:46,"$ 1,140.00",1140.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/01/0007797508822-170x185.webp,https://www.shopmassystoresgy.com/?s=pretzels&post_type=product&dgwt_wcas=1,3350.970017636684,,Other,,snyder s_snyder s pretzel pieces honey mustard onion 340 2g,0.34,snyder s_snyder s pretzel pieces honey mustard onion 340 2g_0.34,snyder s_snyder_pretzel_pieces,1,1,1,0.5704202343675137,Value
cheese snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Herrs,Herrs Cheese Curls Carolina Reaper 1oz,,,,1.0576923076923077,,0.0283495,,37.30902864926393,Mass,,https://www.shopmassystoresgy.com/product/cheese-curls-carolina-reaper-2/,,Herrs Cheese Curls Carolina Reaper,Snacks,,2026-05-30 07:14:19,$ 220.00,220.0,https://www.shopmassystoresgy.com/wp-content/uploads/2021/01/0007260008150-170x185.jpg,https://www.shopmassystoresgy.com/?s=cheese+snacks&post_type=product&dgwt_wcas=1,7760.277959046897,,Other,,herrs_herrs cheese curls carolina reaper 1oz,0.03,herrs_herrs cheese curls carolina reaper 1oz_0.03,herrs_herrs_cheese_curls,1,1,1,1.3209964723225167,Premium
cheese snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Holiday Spicy Cheese Puffs,,,,1.7307692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/holiday-spicy-cheese-puffs/,,Spicy Cheese Puffs,Snacks,,2026-05-30 07:14:19,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/HOLIDAY-SPICY-CHEESE-PUFFS-100-G-170x185.webp,https://www.shopmassystoresgy.com/?s=cheese+snacks&post_type=product&dgwt_wcas=1,,,Holiday,,instorebakery_holiday spicy cheese puffs,unknown,instorebakery_holiday spicy cheese puffs_unknown,instorebakery_spicy_cheese_puffs,1,1,1,,Market
cheese snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Biskitop,Biskitop Vegetable & Cheese Stick,899308393214,12,,0.8173076923076923,,,,,Mass,,https://www.shopmassystoresgy.com/product/biskitop-vegetable-cheese-stick/,,Biskitop Vegetable & Cheese Stick,Snacks,,2026-05-30 07:14:19,$ 170.00,170.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/Biskitop-Vegetable-Cheese-Stick-170x185.jpg,https://www.shopmassystoresgy.com/?s=cheese+snacks&post_type=product&dgwt_wcas=1,,,Other,0899308393214,biskitop_biskitop vegetable cheese stick,unknown,0899308393214,biskitop_biskitop_vegetable_cheese,1,1,1,,Market
cheese snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Fritolay,Frito Lay Munchies Cheese Fix,,,,6.105769230769231,,,,,Mass,,https://www.shopmassystoresgy.com/product/frito-lay-munchies-cheese-fix/,,Frito Lay Munchies Cheese Fix,Snacks,,2026-05-30 07:14:19,"$ 1,270.00",1270.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/FRITO-LAY-MUNCHIES-CHEESE-FIX-262.2-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=cheese+snacks&post_type=product&dgwt_wcas=1,,,Other,,fritolay_frito lay munchies cheese fix,unknown,fritolay_frito lay munchies cheese fix_unknown,fritolay_frito_munchies_cheese,1,1,1,,Market
cheese snacks,Guyana,GYD,Snacks,Snacks,Massy Stores Guyana,Instorebakery,Holiday Cheeze Puffs,,,,1.7307692307692308,,,,,Mass,,https://www.shopmassystoresgy.com/product/holiday-cheeze-puffs-2/,,Cheeze Puffs,Snacks,,2026-05-30 07:14:19,$ 360.00,360.0,https://www.shopmassystoresgy.com/wp-content/uploads/2024/02/HOLIDAY-CHEEZE-PUFFS-100-G-170x185.jpg,https://www.shopmassystoresgy.com/?s=cheese+snacks&post_type=product&dgwt_wcas=1,,,Holiday,,instorebakery_holiday cheeze puffs,unknown,instorebakery_holiday cheeze puffs_unknown,instorebakery_cheeze_puffs,1,1,1,,Market
